blknum,value
476416,{2020-04-08 16:20:06.313+00 .. 2020-04-08 17:50:04.866+00}
476544,{2020-04-08 16:25:28.015+00 .. 2020-04-08 18:10:04.214+00}
476672,{2020-04-08 17:25:02.112+00 .. 2020-04-08 18:21:05.725+00}
476800,{2020-04-08 18:20:25.244+00 .. 2020-04-08 18:25:49.643+00}
476928,{2020-04-08 18:25:46.082+00 .. 2020-05-12 00:00:12.253+00}
477056,{2020-04-08 19:25:07.354+00 .. 2020-04-08 20:20:44.142+00}
477184,{2020-04-08 20:20:31.209+00 .. 2020-04-08 21:59:19.647+00}
477312,{2020-04-08 21:59:07.438+00 .. 2020-04-09 06:02:09.525+00}
477440,{2020-04-09 06:00:39.744+00 .. 2020-04-09 06:03:07.118+00}
477568,{2020-04-09 06:02:24.639+00 .. 2020-04-09 06:04:14.29+00}
477696,{2020-04-09 06:03:25.475+00 .. 2020-04-09 06:04:52.546+00}
477824,{2020-04-09 06:04:07.103+00 .. 2020-04-09 06:05:31.018+00}
477952,{2020-04-09 06:04:49.754+00 .. 2020-04-09 06:06:01.511+00}
478080,{2020-04-09 06:05:32.477+00 .. 2020-04-09 06:07:33.058+00}
478208,{2020-04-09 06:06:14.887+00 .. 2020-04-09 06:07:50.323+00}
478336,{2020-04-09 06:06:58.113+00 .. 2020-05-12 04:50:14.586+00}
478464,{2020-04-09 06:07:39.046+00 .. 2020-05-12 14:37:25.963+00}
478592,{2020-04-09 06:10:20.312+00 .. 2020-04-09 06:11:26.656+00}
478720,{2020-04-09 06:10:59.593+00 .. 2020-04-09 06:17:45.429+00}
478848,{2020-04-09 06:11:43.213+00 .. 2020-04-09 06:18:02.523+00}
478976,{2020-04-09 06:12:20.222+00 .. 2020-04-09 06:18:09.128+00}
479104,{2020-04-09 06:13:00.127+00 .. 2020-04-09 06:18:06.464+00}
479232,{2020-04-09 06:13:38.955+00 .. 2020-04-09 06:18:09.514+00}
479360,{2020-04-09 06:14:21.806+00 .. 2020-04-09 06:18:05.201+00}
479488,{2020-04-09 06:15:05.2+00 .. 2020-04-09 06:17:49.74+00}
479616,{2020-04-09 06:15:51.171+00 .. 2020-04-09 06:18:07.762+00}
479744,{2020-04-09 06:16:33.331+00 .. 2020-04-09 06:18:06.296+00}
479872,{2020-04-09 06:17:16.062+00 .. 2020-04-09 06:18:08.058+00}
480000,{2020-04-09 06:17:41.799+00 .. 2020-04-09 06:19:51.774+00}
480128,{2020-04-09 06:19:45.781+00 .. 2020-04-09 21:14:42.065+00}
480256,{2020-04-09 13:20:09.256+00 .. 2020-04-09 16:53:46.981+00}
480384,{2020-04-09 16:53:47.792+00 .. 2020-04-09 22:11:07.499+00}
480512,{2020-04-09 20:57:22.329+00 .. 2020-04-09 21:06:30.148+00}
480640,{2020-04-09 21:00:27.81+00 .. 2020-04-09 21:06:27.464+00}
480768,{2020-04-09 21:06:16.647+00 .. 2020-04-09 21:07:26.877+00}
480896,{2020-04-09 21:07:06.839+00 .. 2020-04-09 21:08:29.428+00}
481024,{2020-04-09 21:08:20.065+00 .. 2020-04-10 04:21:17.099+00}
481152,{2020-04-09 22:26:13.231+00 .. 2020-04-10 04:40:04.742+00}
481280,{2020-04-09 22:27:14.42+00 .. 2020-05-12 14:39:02.8+00}
481408,{2020-04-09 22:28:18.427+00 .. 2020-05-12 14:49:33.319+00}
481536,{2020-04-09 22:45:47.704+00 .. 2020-04-09 22:46:55.139+00}
481664,{2020-04-09 22:46:49.163+00 .. 2020-04-09 23:00:45.13+00}
481792,{2020-04-09 22:59:11.776+00 .. 2020-05-12 15:05:04.425+00}
481920,{2020-04-10 06:00:35.154+00 .. 2020-04-10 06:03:08.448+00}
482048,{2020-04-10 06:02:04.94+00 .. 2020-04-10 06:03:55.842+00}
482176,{2020-04-10 06:03:17.447+00 .. 2020-04-10 06:05:00.579+00}
482304,{2020-04-10 06:04:00.899+00 .. 2020-04-10 06:05:37.376+00}
482432,{2020-04-10 06:04:43.417+00 .. 2020-04-10 06:06:03.408+00}
482560,{2020-04-10 06:05:25.226+00 .. 2020-04-10 06:07:36.352+00}
482688,{2020-04-10 06:06:08.198+00 .. 2020-04-10 06:07:38.148+00}
482816,{2020-04-10 06:06:50.393+00 .. 2020-04-10 06:10:24.387+00}
482944,{2020-04-10 06:07:32.681+00 .. 2020-05-12 16:19:15.698+00}
483072,{2020-04-10 06:08:16.366+00 .. 2020-05-12 17:53:19.512+00}
483200,{2020-04-10 06:10:51.005+00 .. 2020-04-10 06:12:04.207+00}
483328,{2020-04-10 06:11:36.273+00 .. 2020-04-10 06:17:07.412+00}
483456,{2020-04-10 06:12:19.597+00 .. 2020-04-10 06:17:29.455+00}
483584,{2020-04-10 06:13:00.306+00 .. 2020-04-10 06:18:01.82+00}
483712,{2020-04-10 06:13:40.532+00 .. 2020-04-10 06:18:10.466+00}
483840,{2020-04-10 06:14:25.087+00 .. 2020-04-10 06:18:03.846+00}
483968,{2020-04-10 06:15:12.557+00 .. 2020-04-10 06:17:56.581+00}
484096,{2020-04-10 06:15:57.638+00 .. 2020-04-10 06:18:11.059+00}
484224,{2020-04-10 06:16:44.307+00 .. 2020-04-10 06:18:21.886+00}
484352,{2020-04-10 06:17:29.608+00 .. 2020-04-10 06:18:28.023+00}
484480,{2020-04-10 06:17:55.531+00 .. 2020-04-10 13:30:04.232+00}
484608,{2020-04-10 06:20:30.562+00 .. 2020-04-10 10:30:05.116+00}
484736,{2020-04-10 10:39:20.115+00 .. 2020-04-10 14:29:25.758+00}
484864,{2020-04-10 13:20:18.476+00 .. 2020-04-10 13:25:35.587+00}
484992,{2020-04-10 13:25:25.57+00 .. 2020-04-10 14:29:25.764+00}
485120,{2020-04-10 14:20:44.967+00 .. 2020-04-10 15:41:06.708+00}
485248,{2020-04-10 15:03:49.049+00 .. 2020-04-10 15:52:47.726+00}
485376,{2020-04-10 15:25:06.039+00 .. 2020-04-10 16:40:03.751+00}
485504,{2020-04-10 16:20:01.903+00 .. 2020-04-10 16:25:44.29+00}
485632,{2020-04-10 16:25:34.77+00 .. 2020-04-10 19:30:05.701+00}
485760,{2020-04-10 17:25:06.531+00 .. 2020-04-10 18:20:47.949+00}
485888,{2020-04-10 18:20:20.228+00 .. 2020-04-10 18:25:15.814+00}
486016,{2020-04-10 18:25:14.919+00 .. 2020-04-10 20:10:04.203+00}
486144,{2020-04-10 19:20:14.745+00 .. 2020-04-10 21:28:16.122+00}
486272,{2020-04-10 20:20:05.836+00 .. 2020-04-10 20:25:54.269+00}
486400,{2020-04-10 20:25:28.223+00 .. 2020-04-11 09:26:36.057+00}
486528,{2020-04-11 06:00:26.439+00 .. 2020-04-11 06:03:32.016+00}
486656,{2020-04-11 06:01:36.998+00 .. 2020-04-11 06:04:01.911+00}
486784,{2020-04-11 06:03:30.509+00 .. 2020-04-11 06:05:58.297+00}
486912,{2020-04-11 06:04:22.641+00 .. 2020-04-11 06:06:17.076+00}
487040,{2020-04-11 06:05:09.674+00 .. 2020-04-11 06:08:54.133+00}
487168,{2020-04-11 06:05:56.03+00 .. 2020-04-11 06:09:16.095+00}
487296,{2020-04-11 06:06:43.231+00 .. 2020-04-11 06:09:06.96+00}
487424,{2020-04-11 06:07:34.378+00 .. 2020-04-11 06:10:05.587+00}
487552,{2020-04-11 06:09:26.988+00 .. 2020-04-11 09:00:05.454+00}
487680,{2020-04-11 06:10:23.742+00 .. 2020-04-11 06:12:22.089+00}
487808,{2020-04-11 06:11:45.226+00 .. 2020-04-11 06:13:11.517+00}
487936,{2020-04-11 06:12:38.068+00 .. 2020-04-11 06:14:46.504+00}
488064,{2020-04-11 06:13:21.298+00 .. 2020-04-11 06:16:02.934+00}
488192,{2020-04-11 06:14:05.294+00 .. 2020-04-11 06:15:41.637+00}
488320,{2020-04-11 06:14:50.241+00 .. 2020-04-11 16:00:04.972+00}
488448,{2020-04-11 06:15:33.434+00 .. 2020-04-11 06:20:05.378+00}
488576,{2020-04-11 06:16:17.895+00 .. 2020-04-11 06:21:09.817+00}
488704,{2020-04-11 06:17:01.122+00 .. 2020-04-11 16:10:04.373+00}
488832,{2020-04-11 06:17:47.009+00 .. 2020-04-11 06:21:10.165+00}
488960,{2020-04-11 06:18:38.217+00 .. 2020-04-11 16:35:46.523+00}
489088,{2020-04-11 06:19:26.629+00 .. 2020-04-11 06:21:08.686+00}
489216,{2020-04-11 06:20:16.906+00 .. 2020-04-11 06:23:45.684+00}
489344,{2020-04-11 06:23:27.83+00 .. 2020-04-11 11:54:28.084+00}
489472,{2020-04-11 11:54:28.1+00 .. 2020-04-11 16:49:24.725+00}
489600,{2020-04-11 13:20:43.634+00 .. 2020-04-11 13:27:56.353+00}
489728,{2020-04-11 13:25:37.693+00 .. 2020-04-11 19:10:04.197+00}
489856,{2020-04-11 14:25:02.98+00 .. 2020-04-11 21:30:04.683+00}
489984,{2020-04-11 15:20:23.298+00 .. 2020-04-11 15:38:49.272+00}
490112,{2020-04-11 15:27:26.839+00 .. 2020-04-11 22:17:49.977+00}
490240,{2020-04-11 16:25:00.622+00 .. 2020-04-11 22:30:04.585+00}
490368,{2020-04-11 17:20:05.948+00 .. 2020-04-11 22:40:04.478+00}
490496,{2020-04-11 17:25:21.142+00 .. 2020-04-11 18:40:04.246+00}
490624,{2020-04-11 18:25:08.17+00 .. 2020-04-12 00:50:04.805+00}
490752,{2020-04-11 19:20:33.641+00 .. 2020-04-11 20:19:32.353+00}
490880,{2020-04-11 20:19:30.845+00 .. 2020-04-12 01:28:02.916+00}
491008,{2020-04-11 20:25:09.02+00 .. 2020-04-12 01:40:05.546+00}
491136,{2020-04-11 22:59:08.397+00 .. 2020-04-12 06:00:36.431+00}
491264,{2020-04-12 06:00:17.134+00 .. 2020-04-12 06:02:34.134+00}
491392,{2020-04-12 06:01:30.244+00 .. 2020-04-12 06:03:23.672+00}
491520,{2020-04-12 06:03:05.439+00 .. 2020-04-12 06:04:29.462+00}
491648,{2020-04-12 06:04:09.016+00 .. 2020-04-12 06:05:18.211+00}
491776,{2020-04-12 06:05:03.375+00 .. 2020-04-12 06:06:11.116+00}
491904,{2020-04-12 06:05:55.055+00 .. 2020-04-12 06:07:05.831+00}
492032,{2020-04-12 06:06:46.328+00 .. 2020-04-12 06:08:37.937+00}
492160,{2020-04-12 06:07:30.801+00 .. 2020-04-12 06:10:02.235+00}
492288,{2020-04-12 06:08:15.58+00 .. 2020-04-12 06:30:09.339+00}
492416,{2020-04-12 06:09:06.381+00 .. 2020-04-12 15:30:04.773+00}
492544,{2020-04-12 06:09:59.559+00 .. 2020-04-12 16:10:05.035+00}
492672,{2020-04-12 06:10:46.288+00 .. 2020-04-12 06:16:01.63+00}
492800,{2020-04-12 06:11:31.715+00 .. 2020-04-12 06:15:06.51+00}
492928,{2020-04-12 06:12:14.706+00 .. 2020-04-12 06:15:14.576+00}
493056,{2020-04-12 06:12:58.792+00 .. 2020-04-12 06:15:02.23+00}
493184,{2020-04-12 06:13:43.886+00 .. 2020-04-12 06:16:53.971+00}
493312,{2020-04-12 06:14:31.966+00 .. 2020-04-12 06:17:41.763+00}
493440,{2020-04-12 06:15:18.538+00 .. 2020-04-12 06:17:44.3+00}
493568,{2020-04-12 06:16:04.837+00 .. 2020-04-12 06:18:27.267+00}
493696,{2020-04-12 06:16:47.158+00 .. 2020-04-12 06:18:29.662+00}
493824,{2020-04-12 06:17:23.096+00 .. 2020-04-12 06:18:11.728+00}
493952,{2020-04-12 06:18:04.566+00 .. 2020-04-12 06:20:08.022+00}
494080,{2020-04-12 06:19:55.231+00 .. 2020-04-12 18:50:04.374+00}
494208,{2020-04-12 13:20:24.521+00 .. 2020-04-12 13:25:38.256+00}
494336,{2020-04-12 13:25:33.086+00 .. 2020-04-12 19:10:23.73+00}
494464,{2020-04-12 14:25:02.197+00 .. 2020-04-12 19:37:32.021+00}
494592,{2020-04-12 15:20:11.938+00 .. 2020-04-12 15:25:40.488+00}
494720,{2020-04-12 15:25:35.067+00 .. 2020-04-12 19:40:04.478+00}
494848,{2020-04-12 16:25:02.203+00 .. 2020-04-12 21:30:04.298+00}
494976,{2020-04-12 17:20:08.455+00 .. 2020-04-12 17:26:04.116+00}
495104,{2020-04-12 17:25:50.681+00 .. 2020-04-12 18:25:10.501+00}
495232,{2020-04-12 18:25:00.927+00 .. 2020-04-12 22:13:48.659+00}
495360,{2020-04-12 19:20:15.438+00 .. 2020-04-12 19:25:46.88+00}
495488,{2020-04-12 19:25:37.656+00 .. 2020-04-12 23:50:04.11+00}
495616,{2020-04-12 20:25:00.863+00 .. 2020-04-12 23:00:00.061+00}
495744,{2020-04-12 22:59:07.952+00 .. 2020-04-13 04:20:05.929+00}
495872,{2020-04-13 04:20:06.297+00 .. 2020-04-13 06:02:31.269+00}
496000,{2020-04-13 06:01:52.086+00 .. 2020-04-13 06:03:55.804+00}
496128,{2020-04-13 06:03:38.141+00 .. 2020-04-13 06:05:13.928+00}
496256,{2020-04-13 06:04:29.772+00 .. 2020-04-13 06:05:48.766+00}
496384,{2020-04-13 06:05:23.677+00 .. 2020-04-13 06:06:41.486+00}
496512,{2020-04-13 06:06:20.602+00 .. 2020-04-13 06:07:58.353+00}
496640,{2020-04-13 06:07:06.653+00 .. 2020-04-13 06:09:02.829+00}
496768,{2020-04-13 06:07:50.677+00 .. 2020-04-13 06:10:48.165+00}
496896,{2020-04-13 06:08:42.61+00 .. 2020-04-13 06:10:56.033+00}
497024,{2020-04-13 06:09:30.521+00 .. 2020-04-13 08:20:03.681+00}
497152,{2020-04-13 06:10:18.078+00 .. 2020-04-13 06:11:47.215+00}
497280,{2020-04-13 06:11:12.512+00 .. 2020-04-13 06:12:31.845+00}
497408,{2020-04-13 06:11:59.309+00 .. 2020-04-13 06:16:39.559+00}
497536,{2020-04-13 06:12:47.49+00 .. 2020-04-13 06:14:17.514+00}
497664,{2020-04-13 06:13:31.577+00 .. 2020-04-13 06:16:16.796+00}
497792,{2020-04-13 06:14:08.263+00 .. 2020-04-13 06:16:49.775+00}
497920,{2020-04-13 06:14:50.716+00 .. 2020-04-13 06:17:11.151+00}
498048,{2020-04-13 06:15:32.655+00 .. 2020-04-13 06:18:24.439+00}
498176,{2020-04-13 06:16:14.886+00 .. 2020-04-13 11:20:04.363+00}
498304,{2020-04-13 06:16:57.759+00 .. 2020-04-13 12:00:04.256+00}
498432,{2020-04-13 06:17:45.166+00 .. 2020-04-13 06:18:13.455+00}
498560,{2020-04-13 06:18:11.044+00 .. 2020-04-13 06:20:08.337+00}
498688,{2020-04-13 06:19:12.537+00 .. 2020-04-13 12:00:25.498+00}
498816,{2020-04-13 11:50:05.776+00 .. 2020-04-13 19:59:09.297+00}
498944,{2020-04-13 19:53:34.604+00 .. 2020-04-13 19:59:10.942+00}
499072,{2020-04-13 19:54:45.126+00 .. 2020-04-13 20:01:03.045+00}
499200,{2020-04-13 19:55:59.321+00 .. 2020-04-13 21:13:00.532+00}
499328,{2020-04-13 20:18:22.344+00 .. 2020-04-13 20:19:28.874+00}
499456,{2020-04-13 20:19:22.66+00 .. 2020-05-12 18:13:03.385+00}
499584,{2020-04-13 20:20:15.043+00 .. 2020-04-13 20:29:20.815+00}
499712,{2020-04-13 20:29:13.355+00 .. 2020-04-13 20:37:24.004+00}
499840,{2020-04-13 20:30:09.325+00 .. 2020-04-13 20:52:41.672+00}
499968,{2020-04-13 20:52:07.332+00 .. 2020-04-13 20:53:07.971+00}
500096,{2020-04-13 20:53:01.85+00 .. 2020-04-13 20:54:03.86+00}
500224,{2020-04-13 20:54:02.873+00 .. 2020-04-13 20:58:44.163+00}
500352,{2020-04-13 20:58:30.976+00 .. 2020-04-13 21:00:06.121+00}
500480,{2020-04-13 20:59:37.676+00 .. 2020-04-13 21:05:16.709+00}
500608,{2020-04-13 21:00:29.941+00 .. 2020-04-13 21:23:07.325+00}
500736,{2020-04-13 21:22:39.077+00 .. 2020-04-13 21:28:49.596+00}
500864,{2020-04-13 21:23:34.145+00 .. 2020-04-13 21:45:59.628+00}
500992,{2020-04-13 21:45:52.947+00 .. 2020-04-13 21:52:39.552+00}
501120,{2020-04-13 21:46:46.206+00 .. 2020-04-13 21:52:39.665+00}
501248,{2020-04-13 21:47:44.807+00 .. 2020-04-13 22:10:09.915+00}
501376,{2020-04-13 22:09:55.521+00 .. 2020-04-14 03:40:04.427+00}
501504,{2020-04-13 22:10:54.156+00 .. 2020-04-13 22:17:06.752+00}
501632,{2020-04-13 22:11:56.728+00 .. 2020-04-14 04:22:17.735+00}
501760,{2020-04-13 22:30:23.693+00 .. 2020-04-13 22:37:01.531+00}
501888,{2020-04-13 22:31:25.744+00 .. 2020-04-13 22:37:03.343+00}
502016,{2020-04-13 22:32:21.842+00 .. 2020-04-13 22:47:17.675+00}
502144,{2020-04-13 22:47:11.549+00 .. 2020-04-13 22:48:24.573+00}
502272,{2020-04-13 22:48:07.453+00 .. 2020-04-14 06:00:04.551+00}
502400,{2020-04-14 00:33:22.151+00 .. 2020-04-14 02:40:04.633+00}
502528,{2020-04-14 00:34:42.113+00 .. 2020-04-14 00:41:19.071+00}
502656,{2020-04-14 00:36:10.898+00 .. 2020-05-12 18:30:52.19+00}
502784,{2020-04-14 05:26:27.448+00 .. 2020-04-14 06:01:58.258+00}
502912,{2020-04-14 06:01:39.059+00 .. 2020-04-14 06:03:55.324+00}
503040,{2020-04-14 06:03:10.993+00 .. 2020-04-14 06:05:27.015+00}
503168,{2020-04-14 06:04:00.226+00 .. 2020-04-14 06:05:49.292+00}
503296,{2020-04-14 06:04:43.965+00 .. 2020-04-14 06:06:45.938+00}
503424,{2020-04-14 06:05:33.82+00 .. 2020-04-14 06:06:58.994+00}
503552,{2020-04-14 06:06:23.006+00 .. 2020-04-14 06:07:48.813+00}
503680,{2020-04-14 06:07:10.543+00 .. 2020-04-14 06:09:08.862+00}
503808,{2020-04-14 06:07:58.038+00 .. 2020-04-14 06:10:05.915+00}
503936,{2020-04-14 06:08:49.211+00 .. 2020-04-14 06:11:08.035+00}
504064,{2020-04-14 06:09:36.701+00 .. 2020-04-14 06:13:36.7+00}
504192,{2020-04-14 06:10:28.457+00 .. 2020-04-14 06:12:30.365+00}
504320,{2020-04-14 06:11:15.658+00 .. 2020-04-14 06:14:31.772+00}
504448,{2020-04-14 06:11:57.871+00 .. 2020-04-14 06:14:22.867+00}
504576,{2020-04-14 06:12:44.566+00 .. 2020-04-14 06:14:28.937+00}
504704,{2020-04-14 06:13:28.892+00 .. 2020-04-14 06:18:05.861+00}
504832,{2020-04-14 06:14:13.467+00 .. 2020-04-14 06:18:18.382+00}
504960,{2020-04-14 06:14:52.19+00 .. 2020-04-14 06:18:15.479+00}
505088,{2020-04-14 06:15:39.424+00 .. 2020-04-14 06:18:14.49+00}
505216,{2020-04-14 06:16:26.647+00 .. 2020-04-14 06:18:19.875+00}
505344,{2020-04-14 06:17:13.142+00 .. 2020-04-14 06:18:14.913+00}
505472,{2020-04-14 06:17:37.167+00 .. 2020-04-14 06:19:47.625+00}
505600,{2020-04-14 06:19:41.194+00 .. 2020-04-15 00:00:04.258+00}
505728,{2020-04-14 08:00:03.968+00 .. 2020-04-14 13:07:38.9+00}
505856,{2020-04-14 13:07:38.897+00 .. 2020-04-15 02:07:23.683+00}
505984,{2020-04-14 14:54:32.362+00 .. 2020-04-15 05:30:04.926+00}
506112,{2020-04-14 17:44:56.816+00 .. 2020-04-14 21:59:22.49+00}
506240,{2020-04-14 21:54:06.231+00 .. 2020-04-14 22:01:48.43+00}
506368,{2020-04-14 21:55:25.055+00 .. 2020-04-14 22:01:48.494+00}
506496,{2020-04-14 22:01:48.359+00 .. 2020-04-15 06:33:44.655+00}
506624,{2020-04-14 22:21:34.307+00 .. 2020-04-14 22:27:51.331+00}
506752,{2020-04-14 22:22:33.933+00 .. 2020-04-15 07:10:20.236+00}
506880,{2020-04-14 22:45:23.921+00 .. 2020-04-14 22:46:31.276+00}
507008,{2020-04-14 22:46:24.827+00 .. 2020-04-14 22:52:13.731+00}
507136,{2020-04-14 22:47:20.734+00 .. 2020-04-15 07:12:17.94+00}
507264,{2020-04-14 23:10:28.732+00 .. 2020-04-14 23:11:36.965+00}
507392,{2020-04-14 23:11:28.409+00 .. 2020-04-14 23:15:23.942+00}
507520,{2020-04-14 23:15:16.88+00 .. 2020-04-14 23:16:29.136+00}
507648,{2020-04-14 23:16:22.611+00 .. 2020-04-14 23:17:22.474+00}
507776,{2020-04-14 23:17:20.775+00 .. 2020-05-13 17:41:06.945+00}
507904,{2020-04-15 03:41:04.355+00 .. 2020-04-15 05:23:53.22+00}
508032,{2020-04-15 04:32:52.112+00 .. 2020-04-15 04:42:27.308+00}
508160,{2020-04-15 04:42:11.677+00 .. 2020-04-15 04:50:29.307+00}
508288,{2020-04-15 04:50:12.092+00 .. 2020-04-15 04:58:39.376+00}
508416,{2020-04-15 04:58:16.142+00 .. 2020-04-15 05:06:29.706+00}
508544,{2020-04-15 05:06:12.952+00 .. 2020-04-15 05:23:53.979+00}
508672,{2020-04-15 05:14:12.057+00 .. 2020-04-15 11:49:59.717+00}
508800,{2020-04-15 07:06:14.884+00 .. 2020-04-15 07:09:44.284+00}
508928,{2020-04-15 07:08:02.471+00 .. 2020-04-15 07:09:44.275+00}
509056,{2020-04-15 07:08:49.809+00 .. 2020-04-15 13:22:47.866+00}
509184,{2020-04-15 07:45:24.596+00 .. 2020-04-15 21:47:58.542+00}
509312,{2020-04-15 17:52:52.023+00 .. 2020-04-15 22:48:08.693+00}
509440,{2020-04-15 22:47:59.419+00 .. 2020-04-16 04:57:28.879+00}
509568,{2020-04-16 04:57:28.885+00 .. 2020-04-16 06:06:31.683+00}
509696,{2020-04-16 06:02:21.054+00 .. 2020-04-16 09:10:04.229+00}
509824,{2020-04-16 06:06:48.148+00 .. 2020-04-16 06:10:17.179+00}
509952,{2020-04-16 06:08:42.458+00 .. 2020-04-16 06:10:17.186+00}
510080,{2020-04-16 06:10:03.608+00 .. 2020-04-16 06:40:48.576+00}
510208,{2020-04-16 06:40:16.427+00 .. 2020-04-16 06:41:55.247+00}
510336,{2020-04-16 06:41:49.349+00 .. 2020-04-16 06:43:34.435+00}
510464,{2020-04-16 06:42:44.05+00 .. 2020-04-16 06:45:41.895+00}
510592,{2020-04-16 06:43:33.981+00 .. 2020-04-16 06:45:41.982+00}
510720,{2020-04-16 06:44:35.297+00 .. 2020-04-16 07:30:30.286+00}
510848,{2020-04-16 07:30:01.638+00 .. 2020-04-16 07:35:34.481+00}
510976,{2020-04-16 07:33:57.098+00 .. 2020-04-16 09:40:19.99+00}
511104,{2020-04-16 07:34:54.886+00 .. 2020-04-16 09:53:28.674+00}
511232,{2020-04-16 07:35:47.702+00 .. 2020-04-16 07:40:01.647+00}
511360,{2020-04-16 07:36:53.142+00 .. 2020-04-16 07:38:39.424+00}
511488,{2020-04-16 07:37:48.175+00 .. 2020-04-16 07:41:51.631+00}
511616,{2020-04-16 07:38:49.887+00 .. 2020-04-16 10:01:55.301+00}
511744,{2020-04-16 07:39:46.472+00 .. 2020-04-16 10:17:21.87+00}
511872,{2020-04-16 07:40:31.663+00 .. 2020-04-16 07:43:38.039+00}
512000,{2020-04-16 07:41:24.113+00 .. 2020-04-16 07:45:33.024+00}
512128,{2020-04-16 07:42:16.995+00 .. 2020-04-16 10:20:04.023+00}
512256,{2020-04-16 07:43:00.492+00 .. 2020-04-16 07:43:41.177+00}
512384,{2020-04-16 07:43:30.268+00 .. 2020-04-16 07:46:25.742+00}
512512,{2020-04-16 07:46:18.332+00 .. 2020-04-16 08:34:01.182+00}
512640,{2020-04-16 08:34:01.2+00 .. 2020-04-16 21:20:33.828+00}
512768,{2020-04-16 11:43:18.145+00 .. 2020-04-16 23:21:09.126+00}
512896,{2020-04-16 11:48:59.965+00 .. 2020-04-17 00:13:21.041+00}
513024,{2020-04-16 11:52:27.984+00 .. 2020-04-16 14:08:37.693+00}
513152,{2020-04-16 14:08:29.691+00 .. 2020-04-17 00:18:27.738+00}
513280,{2020-04-16 18:28:13.433+00 .. 2020-04-17 01:50:04.057+00}
513408,{2020-04-16 22:44:09.24+00 .. 2020-04-17 02:00:54.381+00}
513536,{2020-04-17 02:00:54.417+00 .. 2020-04-17 06:50:05.128+00}
513664,{2020-04-17 05:51:21.743+00 .. 2020-04-17 07:55:23.413+00}
513792,{2020-04-17 06:03:02.875+00 .. 2020-04-17 07:55:23.56+00}
513920,{2020-04-17 06:07:36.214+00 .. 2020-04-17 08:13:07.763+00}
514048,{2020-04-17 06:08:48.988+00 .. 2020-04-17 08:40:04.367+00}
514176,{2020-04-17 06:09:42.192+00 .. 2020-04-17 06:12:23.307+00}
514304,{2020-04-17 06:10:51.864+00 .. 2020-04-17 06:12:50.9+00}
514432,{2020-04-17 06:11:58.511+00 .. 2020-04-17 06:14:19.304+00}
514560,{2020-04-17 06:13:17.164+00 .. 2020-04-17 06:15:07.712+00}
514688,{2020-04-17 06:14:23.652+00 .. 2020-04-17 08:57:08.308+00}
514816,{2020-04-17 06:15:39.818+00 .. 2020-05-13 17:44:29.545+00}
514944,{2020-04-17 06:17:26.843+00 .. 2020-05-14 16:46:49.743+00}
515072,{2020-04-17 06:18:39.889+00 .. 2020-05-16 00:50:10.352+00}
515200,{2020-04-17 06:19:51.565+00 .. 2020-05-16 04:18:42.542+00}
515328,{2020-04-17 06:20:46.338+00 .. 2020-05-16 06:01:46.382+00}
515456,{2020-04-17 06:21:42.719+00 .. 2020-05-16 15:10:07.198+00}
515584,{2020-04-17 06:22:36.282+00 .. 2020-04-17 06:26:23.134+00}
515712,{2020-04-17 06:23:28.274+00 .. 2020-05-16 15:20:07.66+00}
515840,{2020-04-17 06:24:53.44+00 .. 2020-04-17 06:30:30.955+00}
515968,{2020-04-17 06:26:53.389+00 .. 2020-04-17 06:30:42.62+00}
516096,{2020-04-17 06:27:56.958+00 .. 2020-04-17 06:30:26.578+00}
516224,{2020-04-17 06:28:58.97+00 .. 2020-04-17 06:30:36.997+00}
516352,{2020-04-17 06:29:38.251+00 .. 2020-05-16 16:30:06.024+00}
516480,{2020-04-17 06:32:01.224+00 .. 2020-05-16 17:40:06.642+00}
516608,{2020-04-17 08:00:06.698+00 .. 2020-05-16 18:50:55.858+00}
516736,{2020-04-17 14:56:39.069+00 .. 2020-04-17 20:40:53.386+00}
516864,{2020-04-17 19:15:24.101+00 .. 2020-04-18 05:53:32.661+00}
516992,{2020-04-17 19:19:04.233+00 .. 2020-04-18 05:54:38.435+00}
517120,{2020-04-17 19:22:46.089+00 .. 2020-04-17 19:25:17.389+00}
517248,{2020-04-17 19:23:56.18+00 .. 2020-04-18 06:16:41.584+00}
517376,{2020-04-17 19:25:17.476+00 .. 2020-04-18 06:28:36.205+00}
517504,{2020-04-17 19:26:20.477+00 .. 2020-04-17 19:28:53.986+00}
517632,{2020-04-17 19:27:44.423+00 .. 2020-04-17 19:30:12.455+00}
517760,{2020-04-17 19:28:58.094+00 .. 2020-04-17 19:32:27.75+00}
517888,{2020-04-17 19:30:10.572+00 .. 2020-04-18 07:26:20.184+00}
518016,{2020-04-17 19:31:36.31+00 .. 2020-04-17 19:36:39.43+00}
518144,{2020-04-17 19:32:48.92+00 .. 2020-04-17 19:36:05.513+00}
518272,{2020-04-17 19:33:45.691+00 .. 2020-04-17 19:36:28.955+00}
518400,{2020-04-17 19:34:35.272+00 .. 2020-04-17 19:36:19.575+00}
518528,{2020-04-17 19:35:27.961+00 .. 2020-04-17 19:38:59.491+00}
518656,{2020-04-17 19:36:16.684+00 .. 2020-04-18 07:26:20.186+00}
518784,{2020-04-17 19:37:06.462+00 .. 2020-04-17 19:41:40.181+00}
518912,{2020-04-17 19:37:57.105+00 .. 2020-04-17 19:42:17.499+00}
