blknum,value
199424,{2020-01-14 09:22:42.602+00 .. 2020-01-14 09:24:56.912+00}
199552,{2020-01-14 09:23:54.857+00 .. 2020-01-14 09:27:03.933+00}
199680,{2020-01-14 09:24:45.129+00 .. 2020-01-14 09:27:25.36+00}
199808,{2020-01-14 09:25:37.917+00 .. 2020-01-14 09:27:50.376+00}
199936,{2020-01-14 09:26:36.393+00 .. 2020-01-14 09:27:50.842+00}
200064,{2020-01-14 09:27:28.674+00 .. 2020-01-14 09:29:23.957+00}
200192,{2020-01-14 09:29:12.286+00 .. 2020-01-14 09:37:35.703+00}
200320,{2020-01-14 09:37:35.681+00 .. 2020-01-14 10:23:55.219+00}
200448,{2020-01-14 10:22:26.785+00 .. 2020-01-14 10:24:37.504+00}
200576,{2020-01-14 10:23:59.513+00 .. 2020-01-14 10:25:50.597+00}
200704,{2020-01-14 10:25:02.996+00 .. 2020-04-05 06:40:04.081+00}
200832,{2020-01-14 10:25:57.653+00 .. 2020-01-14 10:28:13.151+00}
200960,{2020-01-14 10:26:58.863+00 .. 2020-04-05 06:50:08.99+00}
201088,{2020-01-14 10:27:51.625+00 .. 2020-04-05 08:30:05.684+00}
201216,{2020-01-14 10:28:52.542+00 .. 2020-01-14 10:32:07.874+00}
201344,{2020-01-14 10:29:46.492+00 .. 2020-01-14 10:32:51.581+00}
201472,{2020-01-14 10:30:39.921+00 .. 2020-01-14 10:33:33.013+00}
201600,{2020-01-14 10:31:34.587+00 .. 2020-01-14 10:34:11.758+00}
201728,{2020-01-14 10:32:35.152+00 .. 2020-01-14 10:35:45.803+00}
201856,{2020-01-14 10:33:34.89+00 .. 2020-01-14 10:35:25.449+00}
201984,{2020-01-14 10:34:28.171+00 .. 2020-01-14 10:35:47.911+00}
202112,{2020-01-14 10:35:25.433+00 .. 2020-01-14 10:38:14.431+00}
202240,{2020-01-14 10:38:07.067+00 .. 2020-04-05 09:00:04.774+00}
202368,{2020-01-14 15:53:13.059+00 .. 2020-04-05 09:20:03.932+00}
202496,{2020-01-14 18:12:51.399+00 .. 2020-01-14 18:15:11.898+00}
202624,{2020-01-14 18:13:56.388+00 .. 2020-01-14 18:17:00.934+00}
202752,{2020-01-14 18:15:05.247+00 .. 2020-04-05 09:50:04.841+00}
202880,{2020-01-14 18:16:06.381+00 .. 2020-01-14 18:18:13.783+00}
203008,{2020-01-14 18:17:07.315+00 .. 2020-01-14 18:18:42.518+00}
203136,{2020-01-14 18:18:11.942+00 .. 2020-01-14 18:20:17.445+00}
203264,{2020-01-14 18:20:00.299+00 .. 2020-01-14 21:35:20.659+00}
203392,{2020-01-14 21:35:20.59+00 .. 2020-01-15 07:11:48.037+00}
203520,{2020-01-15 07:11:00.217+00 .. 2020-01-15 07:12:10.616+00}
203648,{2020-01-15 07:11:57.388+00 .. 2020-01-15 07:14:03.372+00}
203776,{2020-01-15 07:13:01.752+00 .. 2020-01-15 07:16:10.062+00}
203904,{2020-01-15 07:13:54.293+00 .. 2020-01-15 07:16:26.497+00}
204032,{2020-01-15 07:14:47.112+00 .. 2020-01-15 07:16:29.554+00}
204160,{2020-01-15 07:15:45.799+00 .. 2020-01-15 07:17:14.676+00}
204288,{2020-01-15 07:17:04.88+00 .. 2020-01-15 07:18:02.738+00}
204416,{2020-01-15 07:17:57.254+00 .. 2020-01-15 07:37:05.449+00}
204544,{2020-01-15 07:36:50.406+00 .. 2020-01-15 07:41:04.317+00}
204672,{2020-01-15 07:40:32.055+00 .. 2020-01-15 07:42:40.796+00}
204800,{2020-01-15 07:42:09.474+00 .. 2020-04-05 13:40:05.544+00}
204928,{2020-01-15 07:43:25.445+00 .. 2020-04-05 14:16:19.507+00}
205056,{2020-01-15 07:44:27.941+00 .. 2020-04-05 15:20:04.339+00}
205184,{2020-01-15 07:45:28.633+00 .. 2020-04-05 17:04:48.222+00}
205312,{2020-01-15 07:46:54.971+00 .. 2020-01-15 07:48:52.085+00}
205440,{2020-01-15 07:48:16.081+00 .. 2020-01-15 07:50:28.947+00}
205568,{2020-01-15 07:49:11.209+00 .. 2020-01-15 07:51:06.329+00}
205696,{2020-01-15 07:50:06.8+00 .. 2020-01-15 07:52:41.203+00}
205824,{2020-01-15 07:51:11.211+00 .. 2020-01-15 07:53:09.36+00}
205952,{2020-01-15 07:52:19.357+00 .. 2020-01-15 07:54:58.461+00}
206080,{2020-01-15 07:53:36.161+00 .. 2020-01-15 07:55:16.246+00}
206208,{2020-01-15 07:54:45.028+00 .. 2020-01-15 07:56:54.429+00}
206336,{2020-01-15 07:56:39.144+00 .. 2020-04-05 17:10:58.279+00}
206464,{2020-01-15 15:48:29.4+00 .. 2020-04-05 17:12:00.608+00}
206592,{2020-01-15 15:51:57.335+00 .. 2020-01-15 15:54:32.683+00}
206720,{2020-01-15 15:53:10.12+00 .. 2020-01-15 15:55:17.645+00}
206848,{2020-01-15 15:54:27.849+00 .. 2020-01-15 15:57:18.551+00}
206976,{2020-01-15 15:55:36.473+00 .. 2020-01-15 15:57:44.179+00}
207104,{2020-01-15 15:56:46.726+00 .. 2020-04-05 17:59:06.66+00}
207232,{2020-01-15 15:57:56.14+00 .. 2020-01-15 17:37:04.532+00}
207360,{2020-01-15 17:37:04.145+00 .. 2020-04-05 18:40:04.443+00}
207488,{2020-01-15 23:55:21.543+00 .. 2020-04-05 11:10:04.727+00}
207616,{2020-01-16 06:33:05.662+00 .. 2020-01-16 06:38:36.569+00}
207744,{2020-01-16 06:38:02.793+00 .. 2020-01-16 06:40:05.503+00}
207872,{2020-01-16 06:39:42.067+00 .. 2020-04-05 18:50:04.449+00}
208000,{2020-01-16 06:50:12.082+00 .. 2020-04-05 18:54:41.553+00}
208128,{2020-01-16 06:54:55.27+00 .. 2020-01-16 06:57:40.301+00}
208256,{2020-01-16 06:56:15.93+00 .. 2020-01-16 06:58:35.476+00}
208384,{2020-01-16 06:57:48.454+00 .. 2020-01-16 07:00:01.87+00}
208512,{2020-01-16 06:59:00.352+00 .. 2020-01-16 07:01:03.005+00}
208640,{2020-01-16 07:00:17.452+00 .. 2020-04-05 18:54:41.654+00}
208768,{2020-01-16 07:01:16.876+00 .. 2020-01-16 07:04:30.042+00}
208896,{2020-01-16 07:02:15.467+00 .. 2020-01-16 07:03:46.732+00}
209024,{2020-01-16 07:03:11.593+00 .. 2020-01-16 07:06:16.075+00}
209152,{2020-01-16 07:04:24.232+00 .. 2020-01-16 07:06:24.445+00}
209280,{2020-01-16 07:05:52.661+00 .. 2020-01-16 07:07:30.397+00}
209408,{2020-01-16 07:06:49.748+00 .. 2020-01-16 07:09:15.14+00}
209536,{2020-01-16 07:07:56.248+00 .. 2020-01-16 07:09:46.064+00}
209664,{2020-01-16 07:08:47.168+00 .. 2020-01-16 07:11:25.337+00}
209792,{2020-01-16 07:09:39.468+00 .. 2020-04-05 18:54:41.691+00}
209920,{2020-01-16 07:10:42.102+00 .. 2020-01-16 07:12:41.71+00}
210048,{2020-01-16 07:11:42.362+00 .. 2020-01-16 07:13:49.811+00}
210176,{2020-01-16 07:13:47.165+00 .. 2020-01-16 13:14:07.555+00}
210304,{2020-01-16 13:19:10.089+00 .. 2020-04-05 19:22:47.254+00}
210432,{2020-01-16 20:34:39.663+00 .. 2020-04-05 19:30:04.992+00}
210560,{2020-01-17 06:29:23.822+00 .. 2020-01-17 06:30:57.225+00}
210688,{2020-01-17 06:30:42.464+00 .. 2020-01-17 06:35:16.765+00}
210816,{2020-01-17 06:35:08.09+00 .. 2020-01-17 06:37:04.875+00}
210944,{2020-01-17 06:36:46.534+00 .. 2020-01-17 06:44:36.281+00}
211072,{2020-01-17 06:43:59.008+00 .. 2020-01-17 06:46:42.585+00}
211200,{2020-01-17 06:45:31.991+00 .. 2020-01-17 06:47:07.097+00}
211328,{2020-01-17 06:46:36.787+00 .. 2020-01-17 06:48:26.636+00}
211456,{2020-01-17 06:47:31.804+00 .. 2020-01-17 06:49:54.637+00}
211584,{2020-01-17 06:48:26.59+00 .. 2020-01-17 06:50:21.864+00}
211712,{2020-01-17 06:49:23.46+00 .. 2020-04-05 19:58:19.758+00}
211840,{2020-01-17 06:50:16.864+00 .. 2020-04-05 21:40:52.696+00}
211968,{2020-01-17 06:51:15.98+00 .. 2020-01-17 06:53:23.914+00}
212096,{2020-01-17 06:52:20.546+00 .. 2020-01-17 06:54:37.861+00}
212224,{2020-01-17 06:53:24.881+00 .. 2020-01-17 06:55:07.755+00}
212352,{2020-01-17 06:54:23.964+00 .. 2020-01-17 06:56:40.236+00}
212480,{2020-01-17 06:55:33.107+00 .. 2020-01-17 06:57:21.038+00}
212608,{2020-01-17 06:56:37.434+00 .. 2020-01-17 06:58:21.627+00}
212736,{2020-01-17 06:57:41.548+00 .. 2020-01-17 06:59:18.018+00}
212864,{2020-01-17 06:58:42.365+00 .. 2020-01-17 07:00:04.363+00}
212992,{2020-01-17 06:59:46.456+00 .. 2020-04-06 04:30:04.627+00}
213120,{2020-01-17 07:00:43.413+00 .. 2020-01-17 07:04:10.371+00}
213248,{2020-01-17 07:01:49.951+00 .. 2020-01-17 07:05:00.648+00}
213376,{2020-01-17 07:02:58.876+00 .. 2020-01-17 07:05:41.729+00}
213504,{2020-01-17 07:04:33.321+00 .. 2020-01-17 07:06:22.193+00}
213632,{2020-01-17 07:05:33.996+00 .. 2020-01-17 07:06:47.475+00}
213760,{2020-01-17 07:06:34.033+00 .. 2020-01-17 11:28:03.842+00}
213888,{2020-01-17 07:08:23.831+00 .. 2020-04-06 06:30:04.467+00}
214016,{2020-01-17 20:35:45.699+00 .. 2020-04-06 07:00:04.208+00}
214144,{2020-01-17 21:20:04.736+00 .. 2020-04-06 07:55:11.206+00}
214272,{2020-01-20 06:50:25.333+00 .. 2020-01-20 06:52:46.227+00}
214400,{2020-01-20 06:52:10.685+00 .. 2020-01-20 06:56:18.412+00}
214528,{2020-01-20 06:56:05.899+00 .. 2020-01-20 06:57:52.815+00}
214656,{2020-01-20 06:57:39.013+00 .. 2020-04-06 07:55:11.209+00}
214784,{2020-01-20 07:07:21.581+00 .. 2020-01-20 07:09:38.943+00}
214912,{2020-01-20 07:08:27.545+00 .. 2020-01-20 07:10:43.009+00}
215040,{2020-01-20 07:09:47.776+00 .. 2020-01-20 07:12:14.605+00}
215168,{2020-01-20 07:11:00.449+00 .. 2020-01-20 07:12:48.08+00}
215296,{2020-01-20 07:12:10.319+00 .. 2020-01-20 07:13:40.147+00}
215424,{2020-01-20 07:13:08.619+00 .. 2020-01-20 07:14:47.672+00}
215552,{2020-01-20 07:13:56.376+00 .. 2020-01-20 07:16:08.616+00}
215680,{2020-01-20 07:14:57.858+00 .. 2020-01-20 07:16:51.777+00}
215808,{2020-01-20 07:16:01.439+00 .. 2020-01-20 07:18:15.22+00}
215936,{2020-01-20 07:16:59.111+00 .. 2020-01-20 07:18:59.833+00}
216064,{2020-01-20 07:18:15.291+00 .. 2020-01-20 07:19:54.169+00}
216192,{2020-01-20 07:19:16.591+00 .. 2020-04-06 07:55:11.247+00}
216320,{2020-01-20 07:20:13.479+00 .. 2020-04-06 08:12:12.93+00}
216448,{2020-01-20 07:21:16.701+00 .. 2020-01-20 07:22:52.615+00}
216576,{2020-01-20 07:22:19.092+00 .. 2020-01-20 07:25:11.8+00}
216704,{2020-01-20 07:23:20.392+00 .. 2020-01-20 07:25:26.286+00}
216832,{2020-01-20 07:24:22.337+00 .. 2020-01-20 07:27:22.705+00}
216960,{2020-01-20 07:25:27.468+00 .. 2020-01-20 07:27:55.583+00}
217088,{2020-01-20 07:26:25.791+00 .. 2020-01-20 07:28:02.092+00}
217216,{2020-01-20 07:27:27.936+00 .. 2020-01-20 07:29:32.479+00}
217344,{2020-01-20 07:29:22.031+00 .. 2020-01-20 11:12:17.259+00}
217472,{2020-01-20 11:11:48.471+00 .. 2020-04-06 08:23:19.67+00}
217600,{2020-01-20 14:00:39.715+00 .. 2020-04-06 09:20:04.537+00}
217728,{2020-01-20 22:59:12.306+00 .. 2020-04-06 10:20:03.69+00}
217856,{2020-01-21 06:01:56.747+00 .. 2020-01-21 06:04:18.38+00}
217984,{2020-01-21 06:03:16.328+00 .. 2020-01-21 06:06:04.483+00}
218112,{2020-01-21 06:05:18.672+00 .. 2020-01-21 06:08:19.604+00}
218240,{2020-01-21 06:08:04.718+00 .. 2020-01-21 06:09:05.59+00}
218368,{2020-01-21 06:09:00.981+00 .. 2020-04-06 07:55:11.221+00}
218496,{2020-01-21 06:11:08.179+00 .. 2020-01-21 06:12:37.705+00}
218624,{2020-01-21 06:12:26.725+00 .. 2020-01-21 06:15:52.686+00}
218752,{2020-01-21 06:14:23.813+00 .. 2020-01-21 06:16:20.821+00}
218880,{2020-01-21 06:15:39.16+00 .. 2020-01-21 06:17:47.83+00}
219008,{2020-01-21 06:16:43.667+00 .. 2020-01-21 06:19:18.596+00}
219136,{2020-01-21 06:17:46.122+00 .. 2020-01-21 06:19:46.358+00}
219264,{2020-01-21 06:18:47.375+00 .. 2020-01-21 06:20:42.746+00}
219392,{2020-01-21 06:19:41.118+00 .. 2020-01-21 06:22:07.294+00}
219520,{2020-01-21 06:20:37.944+00 .. 2020-04-06 07:55:11.228+00}
219648,{2020-01-21 06:21:37.656+00 .. 2020-01-21 06:24:08.408+00}
219776,{2020-01-21 06:22:38.172+00 .. 2020-01-21 06:24:44.509+00}
219904,{2020-01-21 06:23:34.613+00 .. 2020-01-21 06:25:16.742+00}
220032,{2020-01-21 06:24:34.866+00 .. 2020-01-21 06:26:25.899+00}
220160,{2020-01-21 06:25:26.73+00 .. 2020-01-21 06:26:59.305+00}
220288,{2020-01-21 06:26:22.116+00 .. 2020-01-21 06:28:00.234+00}
220416,{2020-01-21 06:27:22.141+00 .. 2020-01-21 06:28:59.46+00}
220544,{2020-01-21 06:28:20.158+00 .. 2020-01-21 06:31:39.425+00}
220672,{2020-01-21 06:29:24.203+00 .. 2020-01-21 06:32:30.72+00}
220800,{2020-01-21 06:30:56.76+00 .. 2020-01-21 06:33:09.859+00}
220928,{2020-01-21 06:32:15.343+00 .. 2020-01-21 06:33:38.698+00}
221056,{2020-01-21 06:33:17.819+00 .. 2020-01-21 06:35:08.603+00}
221184,{2020-01-21 06:34:11.14+00 .. 2020-01-21 06:35:48.528+00}
221312,{2020-01-21 06:35:14.914+00 .. 2020-04-06 13:50:04.236+00}
221440,{2020-01-21 14:51:55.087+00 .. 2020-04-06 14:19:55.933+00}
221568,{2020-01-21 21:46:49.977+00 .. 2020-04-06 15:00:04.532+00}
221696,{2020-01-22 06:49:00.316+00 .. 2020-01-22 06:56:57.572+00}
221824,{2020-01-22 06:56:49.348+00 .. 2020-01-22 06:58:07.336+00}
221952,{2020-01-22 06:57:59.266+00 .. 2020-04-06 15:17:40.701+00}
222080,{2020-01-22 07:20:48.377+00 .. 2020-01-22 10:10:54.634+00}
222208,{2020-01-22 10:09:53.207+00 .. 2020-01-22 10:11:56.252+00}
222336,{2020-01-22 10:11:19.81+00 .. 2020-01-22 10:14:51.271+00}
222464,{2020-01-22 10:12:20.6+00 .. 2020-01-22 10:15:00.44+00}
222592,{2020-01-22 10:13:27.697+00 .. 2020-01-22 10:16:11.073+00}
222720,{2020-01-22 10:14:34.101+00 .. 2020-01-22 10:16:14.534+00}
222848,{2020-01-22 10:15:43.654+00 .. 2020-01-22 10:18:10.059+00}
222976,{2020-01-22 10:17:25.343+00 .. 2020-04-06 16:52:28.304+00}
223104,{2020-01-22 10:19:20.73+00 .. 2020-04-06 17:20:04.574+00}
223232,{2020-01-22 11:58:46.989+00 .. 2020-04-06 17:30:05.059+00}
223360,{2020-01-22 11:59:51.31+00 .. 2020-01-22 12:03:54.956+00}
223488,{2020-01-22 12:01:49.172+00 .. 2020-01-22 12:04:36.624+00}
223616,{2020-01-22 12:03:18.694+00 .. 2020-04-06 11:20:04.73+00}
223744,{2020-01-22 12:04:44.379+00 .. 2020-04-06 12:50:05.667+00}
223872,{2020-01-22 12:07:44.242+00 .. 2020-01-22 12:10:42.702+00}
224000,{2020-01-22 12:08:53.241+00 .. 2020-01-22 12:12:11.992+00}
224128,{2020-01-22 12:10:04.635+00 .. 2020-01-22 12:13:32.146+00}
224256,{2020-01-22 12:11:08.3+00 .. 2020-01-22 12:13:08.804+00}
224384,{2020-01-22 12:12:15.889+00 .. 2020-04-06 17:46:45.386+00}
224512,{2020-01-22 12:13:16.619+00 .. 2020-01-22 12:16:21.412+00}
224640,{2020-01-22 12:14:22.79+00 .. 2020-01-22 12:17:31.617+00}
224768,{2020-01-22 12:15:27.899+00 .. 2020-01-22 12:18:58.061+00}
224896,{2020-01-22 12:16:40.247+00 .. 2020-01-22 12:19:03.823+00}
225024,{2020-01-22 12:17:49.885+00 .. 2020-01-22 12:19:24.567+00}
225152,{2020-01-22 12:19:09.956+00 .. 2020-01-22 14:32:27.111+00}
225280,{2020-01-22 14:32:30.381+00 .. 2020-04-06 19:10:04.148+00}
225408,{2020-01-22 23:07:41.06+00 .. 2020-04-06 19:20:03.864+00}
225536,{2020-01-23 06:02:54.102+00 .. 2020-04-06 19:28:48.278+00}
225664,{2020-01-23 06:04:50.337+00 .. 2020-04-06 19:45:51.331+00}
225792,{2020-01-23 06:10:45.6+00 .. 2020-04-06 19:54:10.223+00}
225920,{2020-01-23 06:11:52.142+00 .. 2020-01-23 06:14:06.198+00}
226048,{2020-01-23 06:13:44.927+00 .. 2020-01-23 06:15:47.296+00}
226176,{2020-01-23 06:15:09.698+00 .. 2020-01-23 06:17:55.695+00}
226304,{2020-01-23 06:17:44.072+00 .. 2020-01-23 06:19:30.947+00}
226432,{2020-01-23 06:18:37.763+00 .. 2020-01-23 06:20:29.179+00}
226560,{2020-01-23 06:19:40.228+00 .. 2020-04-06 19:54:10.503+00}
226688,{2020-01-23 06:20:39.681+00 .. 2020-01-23 06:22:28.896+00}
226816,{2020-01-23 06:21:40.915+00 .. 2020-01-23 06:23:42.68+00}
226944,{2020-01-23 06:22:48.272+00 .. 2020-01-23 06:24:36.835+00}
227072,{2020-01-23 06:23:46.43+00 .. 2020-01-23 06:25:17.703+00}
227200,{2020-01-23 06:24:46.831+00 .. 2020-01-23 06:26:23.981+00}
227328,{2020-01-23 06:25:44.227+00 .. 2020-01-23 06:27:43.843+00}
227456,{2020-01-23 06:26:46.94+00 .. 2020-01-23 06:28:42.937+00}
227584,{2020-01-23 06:27:43.873+00 .. 2020-01-23 06:29:39.942+00}
227712,{2020-01-23 06:28:47.409+00 .. 2020-01-23 06:30:48.805+00}
227840,{2020-01-23 06:29:45.562+00 .. 2020-04-06 20:40:03.718+00}
227968,{2020-01-23 06:30:53.989+00 .. 2020-04-07 02:50:04.408+00}
228096,{2020-01-23 06:31:53.697+00 .. 2020-01-23 06:33:29.678+00}
228224,{2020-01-23 06:32:53.788+00 .. 2020-04-07 03:40:03.828+00}
228352,{2020-01-23 06:34:10.647+00 .. 2020-04-07 06:28:44.798+00}
228480,{2020-01-23 06:35:33.274+00 .. 2020-01-23 06:37:22.341+00}
228608,{2020-01-23 06:36:38.353+00 .. 2020-01-23 06:38:38.799+00}
228736,{2020-01-23 06:37:40.321+00 .. 2020-01-23 06:39:48.964+00}
228864,{2020-01-23 06:38:48.487+00 .. 2020-01-23 06:40:16.025+00}
228992,{2020-01-23 06:39:52.731+00 .. 2020-04-07 07:37:42.853+00}
229120,{2020-01-23 17:34:04.991+00 .. 2020-04-07 07:37:42.861+00}
229248,{2020-01-24 06:02:04.348+00 .. 2020-01-24 06:03:59.901+00}
229376,{2020-01-24 06:03:40.247+00 .. 2020-01-24 06:05:25.599+00}
229504,{2020-01-24 06:05:01.452+00 .. 2020-01-24 06:08:43.526+00}
229632,{2020-01-24 06:08:00.85+00 .. 2020-01-24 06:09:53.159+00}
229760,{2020-01-24 06:09:36.83+00 .. 2020-01-24 06:11:19.48+00}
229888,{2020-01-24 06:11:07.319+00 .. 2020-01-24 06:13:47.018+00}
230016,{2020-01-24 06:12:56.841+00 .. 2020-01-24 06:15:06.595+00}
230144,{2020-01-24 06:14:11.799+00 .. 2020-01-24 06:16:04.695+00}
230272,{2020-01-24 06:15:12.195+00 .. 2020-01-24 06:17:13.834+00}
230400,{2020-01-24 06:16:15.861+00 .. 2020-01-24 06:18:04.539+00}
230528,{2020-01-24 06:17:13.639+00 .. 2020-01-24 06:19:07.851+00}
230656,{2020-01-24 06:18:10.492+00 .. 2020-01-24 06:20:08.09+00}
230784,{2020-01-24 06:19:18.634+00 .. 2020-01-24 06:21:09.587+00}
230912,{2020-01-24 06:20:24.707+00 .. 2020-04-07 07:37:42.895+00}
231040,{2020-01-24 06:21:25.3+00 .. 2020-01-24 06:23:02.261+00}
231168,{2020-01-24 06:22:24.498+00 .. 2020-01-24 06:25:03.915+00}
231296,{2020-01-24 06:23:28.938+00 .. 2020-01-24 06:25:34.403+00}
231424,{2020-01-24 06:24:34.412+00 .. 2020-01-24 06:26:19.168+00}
231552,{2020-01-24 06:25:39.455+00 .. 2020-01-24 06:27:09.468+00}
231680,{2020-01-24 06:26:34.946+00 .. 2020-01-24 06:28:21.277+00}
231808,{2020-01-24 06:27:34.978+00 .. 2020-01-24 06:30:25.905+00}
231936,{2020-01-24 06:28:37.664+00 .. 2020-04-07 07:37:42.897+00}
232064,{2020-01-24 06:30:12.878+00 .. 2020-04-07 07:37:43.02+00}
232192,{2020-01-24 06:31:11.025+00 .. 2020-01-24 06:33:04.244+00}
232320,{2020-01-24 06:32:20.921+00 .. 2020-01-24 06:34:33.317+00}
232448,{2020-01-24 06:33:19.012+00 .. 2020-01-24 06:34:59.191+00}
232576,{2020-01-24 06:34:21.951+00 .. 2020-01-24 06:35:27.248+00}
232704,{2020-01-24 06:35:16.325+00 .. 2020-01-24 15:23:12.658+00}
232832,{2020-01-24 15:23:41.974+00 .. 2020-04-07 08:30:05.456+00}
232960,{2020-01-24 22:59:08.277+00 .. 2020-01-25 06:09:50.005+00}
233088,{2020-01-25 06:09:23.264+00 .. 2020-01-25 06:17:02.335+00}
233216,{2020-01-25 06:16:57.926+00 .. 2020-01-25 06:18:14.426+00}
233344,{2020-01-25 06:18:03.482+00 .. 2020-01-25 06:19:54.911+00}
233472,{2020-01-25 06:19:44.799+00 .. 2020-01-25 06:23:58.707+00}
233600,{2020-01-25 06:23:25.782+00 .. 2020-01-25 06:25:31.081+00}
233728,{2020-01-25 06:24:34.95+00 .. 2020-01-25 06:26:52.848+00}
233856,{2020-01-25 06:25:44.519+00 .. 2020-01-25 06:28:09.657+00}
233984,{2020-01-25 06:26:56.223+00 .. 2020-01-25 06:29:11.603+00}
234112,{2020-01-25 06:27:51.707+00 .. 2020-01-25 06:29:46.082+00}
234240,{2020-01-25 06:28:49.571+00 .. 2020-01-25 06:30:32.794+00}
234368,{2020-01-25 06:29:54.38+00 .. 2020-01-25 06:31:41.432+00}
234496,{2020-01-25 06:30:58.394+00 .. 2020-01-25 06:32:39.518+00}
234624,{2020-01-25 06:32:01.256+00 .. 2020-01-25 06:33:49.32+00}
234752,{2020-01-25 06:33:09.27+00 .. 2020-01-25 06:35:18.6+00}
234880,{2020-01-25 06:34:02.99+00 .. 2020-01-25 06:35:26.804+00}
235008,{2020-01-25 06:35:02.784+00 .. 2020-01-25 06:37:02.258+00}
235136,{2020-01-25 06:35:56.322+00 .. 2020-01-25 06:37:31.985+00}
235264,{2020-01-25 06:36:55.626+00 .. 2020-01-25 06:38:25.767+00}
235392,{2020-01-25 06:37:55.469+00 .. 2020-01-25 06:40:08.694+00}
235520,{2020-01-25 06:39:10.655+00 .. 2020-01-25 06:41:45.748+00}
235648,{2020-01-25 06:40:45.277+00 .. 2020-01-25 06:42:52.933+00}
235776,{2020-01-25 06:41:39.495+00 .. 2020-01-25 06:43:48.818+00}
235904,{2020-01-25 06:42:43.004+00 .. 2020-01-25 06:44:39.413+00}
236032,{2020-01-25 06:43:43.873+00 .. 2020-01-25 06:45:33.053+00}
236160,{2020-01-25 06:44:55.131+00 .. 2020-01-25 06:47:14.07+00}
236288,{2020-01-25 06:46:02.689+00 .. 2020-01-25 06:47:14.066+00}
236416,{2020-01-25 06:47:02.867+00 .. 2020-01-25 08:57:07.777+00}
236544,{2020-01-25 08:56:01.395+00 .. 2020-04-07 13:10:04.244+00}
236672,{2020-01-25 20:39:29.475+00 .. 2020-04-07 14:03:13.313+00}
236800,{2020-01-26 06:00:07.402+00 .. 2020-01-26 06:02:36.473+00}
236928,{2020-01-26 06:02:25.123+00 .. 2020-01-26 06:03:48.949+00}
237056,{2020-01-26 06:03:44.117+00 .. 2020-01-26 06:06:54.668+00}
237184,{2020-01-26 06:06:39.574+00 .. 2020-01-26 06:10:00.515+00}
237312,{2020-01-26 06:09:20.838+00 .. 2020-04-07 14:25:23.749+00}
237440,{2020-01-26 06:11:26.013+00 .. 2020-01-26 06:14:23.454+00}
237568,{2020-01-26 06:13:22.582+00 .. 2020-01-26 06:15:08.836+00}
237696,{2020-01-26 06:14:37.817+00 .. 2020-01-26 06:16:21.282+00}
237824,{2020-01-26 06:15:40.967+00 .. 2020-01-26 06:18:14.327+00}
237952,{2020-01-26 06:16:48.666+00 .. 2020-01-26 06:18:54.445+00}
238080,{2020-01-26 06:17:49.972+00 .. 2020-01-26 06:20:01.338+00}
238208,{2020-01-26 06:19:03.686+00 .. 2020-01-26 06:20:48.814+00}
238336,{2020-01-26 06:19:58.954+00 .. 2020-01-26 06:21:52.93+00}
238464,{2020-01-26 06:21:02.983+00 .. 2020-01-26 06:23:04.495+00}
238592,{2020-01-26 06:22:00.446+00 .. 2020-01-26 06:23:42.715+00}
238720,{2020-01-26 06:23:16.814+00 .. 2020-01-26 06:24:53.435+00}
238848,{2020-01-26 06:24:19.682+00 .. 2020-01-26 06:26:03.027+00}
238976,{2020-01-26 06:25:26.771+00 .. 2020-01-26 06:27:17.584+00}
239104,{2020-01-26 06:26:32.513+00 .. 2020-01-26 06:28:04.029+00}
239232,{2020-01-26 06:27:35.511+00 .. 2020-01-26 06:29:07.19+00}
239360,{2020-01-26 06:28:29.382+00 .. 2020-01-26 06:29:59.739+00}
239488,{2020-01-26 06:29:23.964+00 .. 2020-04-07 15:23:07.945+00}
239616,{2020-01-26 06:30:30.541+00 .. 2020-01-26 06:33:35.355+00}
239744,{2020-01-26 06:31:50.903+00 .. 2020-01-26 06:33:39.618+00}
239872,{2020-01-26 06:33:18.63+00 .. 2020-01-26 06:35:04.114+00}
240000,{2020-01-26 06:34:11.889+00 .. 2020-01-26 06:36:25.578+00}
240128,{2020-01-26 06:35:21.645+00 .. 2020-01-26 06:37:06.813+00}
240256,{2020-01-26 06:36:25.59+00 .. 2020-04-07 15:30:04.914+00}
240384,{2020-01-26 11:31:51.509+00 .. 2020-04-07 16:58:34.974+00}
240512,{2020-01-26 20:32:10.74+00 .. 2020-04-07 17:10:04.357+00}
240640,{2020-01-27 06:01:32.132+00 .. 2020-01-27 06:02:56.593+00}
240768,{2020-01-27 06:02:40.962+00 .. 2020-01-27 06:05:29.936+00}
240896,{2020-01-27 06:04:18.789+00 .. 2020-01-27 06:05:51.441+00}
241024,{2020-01-27 06:05:46.471+00 .. 2020-01-27 06:07:08.732+00}
241152,{2020-01-27 06:06:56.035+00 .. 2020-01-27 06:10:05.744+00}
241280,{2020-01-27 06:08:52.747+00 .. 2020-04-07 17:30:04.744+00}
241408,{2020-01-27 06:10:38.411+00 .. 2020-04-07 17:35:36.06+00}
241536,{2020-01-27 06:11:53.827+00 .. 2020-01-27 06:14:03.167+00}
241664,{2020-01-27 06:12:50.874+00 .. 2020-01-27 06:14:36.092+00}
241792,{2020-01-27 06:13:49.735+00 .. 2020-01-27 06:15:33.614+00}
241920,{2020-01-27 06:14:49.714+00 .. 2020-01-27 06:16:19.919+00}
